orf#,start,end,strand,contig,id,annot,score,evalue,aln_length,length
43,44208,44543,TRUE,NZ_CP095494.1,NZ_CP095494.1_43,unknown,,,,335
44,44540,45454,TRUE,NZ_CP095494.1,NZ_CP095494.1_44,ORF17,399,7.1e-122,291,914
45,45448,45672,TRUE,NZ_CP095494.1,NZ_CP095494.1_45,unknown,,,,224
46,45669,45959,TRUE,NZ_CP095494.1,NZ_CP095494.1_46,unknown,,,,290
47,46043,46351,TRUE,NZ_CP095494.1,NZ_CP095494.1_47,unknown,,,,308
48,46361,47074,TRUE,NZ_CP095494.1,NZ_CP095494.1_48,ORF21,222.8,2e-68,192,713
49,47071,48120,TRUE,NZ_CP095494.1,NZ_CP095494.1_49,unknown,,,,1049
50,48140,49498,TRUE,NZ_CP095494.1,NZ_CP095494.1_50,ORF23,529.4,3.6e-161,422,1358
51,49499,51622,TRUE,NZ_CP095494.1,NZ_CP095494.1_51,ORF24,671.2,5.1e-204,520,2123
52,51625,54078,TRUE,NZ_CP095494.1,NZ_CP095494.1_52,unknown,,,,2453
53,54081,55040,TRUE,NZ_CP095494.1,NZ_CP095494.1_53,unknown,,,,959
54,55309,55668,TRUE,NZ_CP095494.1,NZ_CP095494.1_54,unknown,,,,359
55,55749,56006,TRUE,NZ_CP095494.1,NZ_CP095494.1_55,unknown,,,,257
56,56053,56601,FALSE,NZ_CP095494.1,NZ_CP095494.1_56,unknown,,,,548
22,-8027,-7461,TRUE,NZ_CP099999.1,NZ_CP099999.1_22,unknown,,,,566
23,-8239,-8024,TRUE,NZ_CP099999.1,NZ_CP099999.1_23,unknown,,,,215
24,-8893,-8765,TRUE,NZ_CP099999.1,NZ_CP099999.1_24,unknown,,,,128
25,-9304,-8933,FALSE,NZ_CP099999.1,NZ_CP099999.1_25,unknown,,,,371
26,-11956,-9515,FALSE,NZ_CP099999.1,NZ_CP099999.1_26,unknown,,,,2441
27,-13798,-11963,FALSE,NZ_CP099999.1,NZ_CP099999.1_27,ORF24,671.8,2.3e-204,521,1835
28,-15135,-13801,FALSE,NZ_CP099999.1,NZ_CP099999.1_28,ORF23,556,2e-169,424,1334
29,-16131,-15151,FALSE,NZ_CP099999.1,NZ_CP099999.1_29,unknown,,,,980
30,-16793,-16128,FALSE,NZ_CP099999.1,NZ_CP099999.1_30,ORF21,229.9,9.3e-71,193,665
31,-17107,-16790,FALSE,NZ_CP099999.1,NZ_CP099999.1_31,unknown,,,,317
32,-17373,-17059,FALSE,NZ_CP099999.1,NZ_CP099999.1_32,unknown,,,,314
33,-17653,-17366,FALSE,NZ_CP099999.1,NZ_CP099999.1_33,unknown,,,,287
34,-18909,-17650,FALSE,NZ_CP099999.1,NZ_CP099999.1_34,ORF17,381.5,1e-116,291,1259
35,-19259,-18909,FALSE,NZ_CP099999.1,NZ_CP099999.1_35,unknown,,,,350
36,-20130,-19456,FALSE,NZ_CP099999.1,NZ_CP099999.1_36,unknown,,,,674
37,-20724,-20320,FALSE,NZ_CP099999.1,NZ_CP099999.1_37,unknown,,,,404
38,-21869,-20805,FALSE,NZ_CP099999.1,NZ_CP099999.1_38,ORF10,313.9,5.9e-96,329,1064
39,-22742,-21975,FALSE,NZ_CP099999.1,NZ_CP099999.1_39,ORF8,309.7,5e-95,260,767
40,-24263,-22746,FALSE,NZ_CP099999.1,NZ_CP099999.1_40,unknown,,,,1517
41,-27889,-24260,FALSE,NZ_CP099999.1,NZ_CP099999.1_41,ORF6,1034.7,0,1161,3629
42,-28702,-27956,FALSE,NZ_CP099999.1,NZ_CP099999.1_42,unknown,,,,746
43,-29163,-28966,TRUE,NZ_CP099999.1,NZ_CP099999.1_43,unknown,,,,197
44,-29990,-29625,TRUE,NZ_CP099999.1,NZ_CP099999.1_44,unknown,,,,365
45,-30456,-30001,FALSE,NZ_CP099999.1,NZ_CP099999.1_45,unknown,,,,455
46,-30936,-30661,FALSE,NZ_CP099999.1,NZ_CP099999.1_46,unknown,,,,275
137,99507,99974,FALSE,NZ_CP100004.1,NZ_CP100004.1_137,unknown,,,,467
138,100283,100855,TRUE,NZ_CP100004.1,NZ_CP100004.1_138,unknown,,,,572
139,100897,101271,TRUE,NZ_CP100004.1,NZ_CP100004.1_139,unknown,,,,374
140,101268,101405,TRUE,NZ_CP100004.1,NZ_CP100004.1_140,unknown,,,,137
141,101723,103324,TRUE,NZ_CP100004.1,NZ_CP100004.1_141,unknown,,,,1601
142,103329,104093,TRUE,NZ_CP100004.1,NZ_CP100004.1_142,ORF8,143,8.6e-44,242,764
143,104103,108047,TRUE,NZ_CP100004.1,NZ_CP100004.1_143,ORF6,1166.4,0,1169,3944
144,108225,109211,TRUE,NZ_CP100004.1,NZ_CP100004.1_144,ORF10,267.1,2.3e-81,326,986
145,109215,109475,TRUE,NZ_CP100004.1,NZ_CP100004.1_145,unknown,,,,260
146,109566,110207,TRUE,NZ_CP100004.1,NZ_CP100004.1_146,unknown,,,,641
147,110204,110461,TRUE,NZ_CP100004.1,NZ_CP100004.1_147,unknown,,,,257
148,110461,110994,TRUE,NZ_CP100004.1,NZ_CP100004.1_148,unknown,,,,533
149,110997,111314,TRUE,NZ_CP100004.1,NZ_CP100004.1_149,unknown,,,,317
150,111347,112243,TRUE,NZ_CP100004.1,NZ_CP100004.1_150,ORF17,390.9,3.3e-119,284,896
151,112240,112491,TRUE,NZ_CP100004.1,NZ_CP100004.1_151,unknown,,,,251
152,112492,112779,TRUE,NZ_CP100004.1,NZ_CP100004.1_152,unknown,,,,287
153,112903,114078,TRUE,NZ_CP100004.1,NZ_CP100004.1_153,unknown,,,,1175
154,114068,114343,TRUE,NZ_CP100004.1,NZ_CP100004.1_154,unknown,,,,275
155,114340,114948,TRUE,NZ_CP100004.1,NZ_CP100004.1_155,ORF21,200,3e-61,188,608
156,114941,115969,TRUE,NZ_CP100004.1,NZ_CP100004.1_156,unknown,,,,1028
157,115966,117216,TRUE,NZ_CP100004.1,NZ_CP100004.1_157,ORF23,530.8,2.1e-161,408,1250
158,117216,117509,TRUE,NZ_CP100004.1,NZ_CP100004.1_158,unknown,,,,293
159,117509,119005,TRUE,NZ_CP100004.1,NZ_CP100004.1_159,ORF24,589.2,5.6e-179,504,1496
160,119097,119297,FALSE,NZ_CP100004.1,NZ_CP100004.1_160,unknown,,,,200
161,119406,119735,TRUE,NZ_CP100004.1,NZ_CP100004.1_161,unknown,,,,329
162,119897,122275,TRUE,NZ_CP100004.1,NZ_CP100004.1_162,unknown,,,,2378
163,122293,123267,TRUE,NZ_CP100004.1,NZ_CP100004.1_163,unknown,,,,974
164,123269,123922,FALSE,NZ_CP100004.1,NZ_CP100004.1_164,unknown,,,,653
69,45114,45575,FALSE,NZ_CP101158.1,NZ_CP101158.1_69,unknown,,,,461
70,45925,46710,TRUE,NZ_CP101158.1,NZ_CP101158.1_70,unknown,,,,785
71,46781,47740,TRUE,NZ_CP101158.1,NZ_CP101158.1_71,unknown,,,,959
72,47743,47946,FALSE,NZ_CP101158.1,NZ_CP101158.1_72,unknown,,,,203
73,48271,48969,TRUE,NZ_CP101158.1,NZ_CP101158.1_73,unknown,,,,698
74,49065,52772,TRUE,NZ_CP101158.1,NZ_CP101158.1_74,ORF6,1055.7,0,1171,3707
75,52769,54373,TRUE,NZ_CP101158.1,NZ_CP101158.1_75,unknown,,,,1604
76,54379,55242,TRUE,NZ_CP101158.1,NZ_CP101158.1_76,ORF8,294.5,4.1e-90,257,863
77,55380,56483,TRUE,NZ_CP101158.1,NZ_CP101158.1_77,ORF10,220.2,3.5e-67,323,1103
78,56491,56757,TRUE,NZ_CP101158.1,NZ_CP101158.1_78,unknown,,,,266
79,56854,57294,TRUE,NZ_CP101158.1,NZ_CP101158.1_79,unknown,,,,440
80,57301,57447,TRUE,NZ_CP101158.1,NZ_CP101158.1_80,unknown,,,,146
81,57461,58249,TRUE,NZ_CP101158.1,NZ_CP101158.1_81,unknown,,,,788
82,58246,58617,TRUE,NZ_CP101158.1,NZ_CP101158.1_82,unknown,,,,371
83,58617,58922,TRUE,NZ_CP101158.1,NZ_CP101158.1_83,unknown,,,,305
84,58919,59947,TRUE,NZ_CP101158.1,NZ_CP101158.1_84,ORF17,316.2,1.4e-96,294,1028
85,59944,60183,TRUE,NZ_CP101158.1,NZ_CP101158.1_85,unknown,,,,239
86,60183,60464,TRUE,NZ_CP101158.1,NZ_CP101158.1_86,unknown,,,,281
87,60611,60853,TRUE,NZ_CP101158.1,NZ_CP101158.1_87,unknown,,,,242
88,60865,61461,TRUE,NZ_CP101158.1,NZ_CP101158.1_88,ORF21,209.8,2.3e-64,195,596
89,61458,62501,TRUE,NZ_CP101158.1,NZ_CP101158.1_89,unknown,,,,1043
90,62498,63811,TRUE,NZ_CP101158.1,NZ_CP101158.1_90,ORF23,496.5,4.2e-151,411,1313
91,63813,65522,TRUE,NZ_CP101158.1,NZ_CP101158.1_91,ORF24,554.8,1.1e-168,496,1709
92,65533,66594,FALSE,NZ_CP101158.1,NZ_CP101158.1_92,unknown,,,,1061
93,66666,69146,TRUE,NZ_CP101158.1,NZ_CP101158.1_93,unknown,,,,2480
94,69575,70483,FALSE,NZ_CP101158.1,NZ_CP101158.1_94,unknown,,,,908
95,70652,72235,FALSE,NZ_CP101158.1,NZ_CP101158.1_95,unknown,,,,1583
3051,2911019,2912089,FALSE,NZ_CP101161.1,NZ_CP101161.1_3051,unknown,,,,1070
3052,2912146,2912400,FALSE,NZ_CP101161.1,NZ_CP101161.1_3052,unknown,,,,254
3053,2912750,2913766,FALSE,NZ_CP101161.1,NZ_CP101161.1_3053,unknown,,,,1016
3054,2914331,2914615,TRUE,NZ_CP101161.1,NZ_CP101161.1_3054,unknown,,,,284
3055,2916139,2920074,TRUE,NZ_CP101161.1,NZ_CP101161.1_3055,ORF6,839.2,1.5e-252,1223,3935
3056,2920071,2921675,TRUE,NZ_CP101161.1,NZ_CP101161.1_3056,unknown,,,,1604
3057,2921678,2922469,TRUE,NZ_CP101161.1,NZ_CP101161.1_3057,ORF8,112.3,4.4e-33,256,791
3058,2922614,2923624,TRUE,NZ_CP101161.1,NZ_CP101161.1_3058,ORF10,241.4,3.3e-72,323,1010
3059,2923637,2924332,TRUE,NZ_CP101161.1,NZ_CP101161.1_3059,unknown,,,,695
3060,2924329,2924592,TRUE,NZ_CP101161.1,NZ_CP101161.1_3060,unknown,,,,263
3061,2925001,2925882,TRUE,NZ_CP101161.1,NZ_CP101161.1_3061,ORF17,342.6,3.6e-103,280,881
3062,2925879,2926109,TRUE,NZ_CP101161.1,NZ_CP101161.1_3062,unknown,,,,230
3063,2926106,2926372,TRUE,NZ_CP101161.1,NZ_CP101161.1_3063,unknown,,,,266
3064,2926477,2926749,TRUE,NZ_CP101161.1,NZ_CP101161.1_3064,unknown,,,,272
3065,2926742,2927299,TRUE,NZ_CP101161.1,NZ_CP101161.1_3065,ORF21,193.2,8.2e-58,167,557
3066,2927299,2928312,TRUE,NZ_CP101161.1,NZ_CP101161.1_3066,unknown,,,,1013
3067,2928543,2929625,TRUE,NZ_CP101161.1,NZ_CP101161.1_3067,ORF23,480.7,7.4e-145,359,1082
3068,2929625,2931403,TRUE,NZ_CP101161.1,NZ_CP101161.1_3068,ORF24,564.9,2.8e-170,495,1778
3069,2931423,2933819,TRUE,NZ_CP101161.1,NZ_CP101161.1_3069,unknown,,,,2396
3070,2934836,2936833,FALSE,NZ_CP101161.1,NZ_CP101161.1_3070,unknown,,,,1997
3071,2936830,2937159,FALSE,NZ_CP101161.1,NZ_CP101161.1_3071,unknown,,,,329
3072,2937156,2937830,FALSE,NZ_CP101161.1,NZ_CP101161.1_3072,unknown,,,,674
23,-11191,-10592,FALSE,NZ_CP119801.1,NZ_CP119801.1_23,unknown,,,,599
24,-12867,-11317,TRUE,NZ_CP119801.1,NZ_CP119801.1_24,unknown,,,,1550
25,-14150,-13191,FALSE,NZ_CP119801.1,NZ_CP119801.1_25,unknown,,,,959
26,-16601,-14157,FALSE,NZ_CP119801.1,NZ_CP119801.1_26,unknown,,,,2444
27,-16899,-16591,FALSE,NZ_CP119801.1,NZ_CP119801.1_27,unknown,,,,308
28,-18722,-16899,FALSE,NZ_CP119801.1,NZ_CP119801.1_28,ORF24,648.6,2.9e-197,520,1823
29,-20104,-18725,FALSE,NZ_CP119801.1,NZ_CP119801.1_29,ORF23,546.3,2.2e-166,421,1379
30,-21167,-20118,FALSE,NZ_CP119801.1,NZ_CP119801.1_30,unknown,,,,1049
31,-21895,-21164,FALSE,NZ_CP119801.1,NZ_CP119801.1_31,ORF21,224.9,3.7e-69,190,731
32,-22187,-21900,FALSE,NZ_CP119801.1,NZ_CP119801.1_32,unknown,,,,287
33,-22579,-22289,FALSE,NZ_CP119801.1,NZ_CP119801.1_33,unknown,,,,290
34,-22800,-22576,FALSE,NZ_CP119801.1,NZ_CP119801.1_34,unknown,,,,224
35,-23711,-22794,FALSE,NZ_CP119801.1,NZ_CP119801.1_35,ORF17,397.1,2.2e-121,286,917
36,-24028,-23708,FALSE,NZ_CP119801.1,NZ_CP119801.1_36,unknown,,,,320
37,-24362,-24033,FALSE,NZ_CP119801.1,NZ_CP119801.1_37,unknown,,,,329
38,-24767,-24369,FALSE,NZ_CP119801.1,NZ_CP119801.1_38,unknown,,,,398
39,-24973,-24770,FALSE,NZ_CP119801.1,NZ_CP119801.1_39,unknown,,,,203
40,-25740,-24973,FALSE,NZ_CP119801.1,NZ_CP119801.1_40,unknown,,,,767
41,-26175,-25759,FALSE,NZ_CP119801.1,NZ_CP119801.1_41,unknown,,,,416
42,-27392,-26274,FALSE,NZ_CP119801.1,NZ_CP119801.1_42,ORF10,325.9,1.5e-99,331,1118
43,-28409,-27630,FALSE,NZ_CP119801.1,NZ_CP119801.1_43,ORF8,353.2,3.3e-108,259,779
44,-29983,-28412,FALSE,NZ_CP119801.1,NZ_CP119801.1_44,unknown,,,,1571
45,-33093,-29983,FALSE,NZ_CP119801.1,NZ_CP119801.1_45,ORF6,1158.1,0,953,3110
46,-33846,-33247,FALSE,NZ_CP119801.1,NZ_CP119801.1_46,unknown,,,,599
47,-34349,-34149,TRUE,NZ_CP119801.1,NZ_CP119801.1_47,unknown,,,,200
48,-35103,-34906,FALSE,NZ_CP119801.1,NZ_CP119801.1_48,unknown,,,,197
49,-35650,-35345,FALSE,NZ_CP119801.1,NZ_CP119801.1_49,unknown,,,,305
50,-35766,-35647,FALSE,NZ_CP119801.1,NZ_CP119801.1_50,unknown,,,,119
14,7801,8106,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_14,unknown,,,,305
15,8312,9553,FALSE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_15,unknown,,,,1241
16,9607,10242,FALSE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_16,unknown,,,,635
17,10396,10590,FALSE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_17,unknown,,,,194
18,10882,11478,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_18,unknown,,,,596
19,11488,14820,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_19,ORF6,1120.7,0,1182,3332
20,14830,16332,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_20,unknown,,,,1502
21,16341,17195,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_21,ORF8,316.9,3.7e-97,259,854
22,17202,18389,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_22,ORF8,157.9,1.2e-48,45,1187
23,18392,20248,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_23,unknown,,,,1856
24,20527,21534,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_24,ORF10,243.9,1.3e-74,308,1007
25,21635,22033,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_25,unknown,,,,398
26,21887,22180,FALSE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_26,unknown,,,,293
27,22217,22918,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_27,unknown,,,,701
28,22931,23119,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_28,unknown,,,,188
29,23135,23485,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_29,unknown,,,,350
30,23542,24750,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_30,ORF17,387.6,1.6e-118,295,1208
31,24747,25049,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_31,unknown,,,,302
32,25042,25356,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_32,unknown,,,,314
33,25403,25639,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_33,unknown,,,,236
34,25636,26298,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_34,ORF21,231.3,3.7e-71,199,662
35,26307,27287,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_35,unknown,,,,980
36,27297,28655,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_36,ORF23,557.3,9.4e-170,429,1358
37,28658,30634,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_37,ORF24,710.1,6.2e-216,522,1976
38,30639,30881,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_38,unknown,,,,242
39,30887,33331,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_39,unknown,,,,2444
40,33544,33918,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_40,unknown,,,,374
41,33853,34047,FALSE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_41,unknown,,,,194
42,34233,34391,TRUE,NZ_FNFE01000011.1,NZ_FNFE01000011.1_42,unknown,,,,158
34,-29134,-28838,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_34,unknown,,,,296
35,-31686,-29332,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_35,unknown,,,,2354
36,-32355,-31894,TRUE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_36,unknown,,,,461
37,-33429,-32698,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_37,unknown,,,,731
38,-34216,-33560,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_38,unknown,,,,656
39,-35824,-34238,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_39,ORF24,641.8,2e-195,503,1586
40,-37098,-35824,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_40,ORF23,588.9,1.6e-179,427,1274
41,-37346,-37098,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_41,unknown,,,,248
42,-38362,-37346,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_42,unknown,,,,1016
43,-38956,-38363,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_43,ORF21,186.2,1.5e-57,183,593
44,-39172,-38972,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_44,unknown,,,,200
45,-39548,-39267,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_45,unknown,,,,281
46,-39794,-39549,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_46,unknown,,,,245
47,-40694,-39804,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_47,ORF17,398.1,6.8e-122,290,890
48,-40945,-40694,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_48,unknown,,,,251
49,-41537,-40992,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_49,unknown,,,,545
50,-42166,-41534,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_50,unknown,,,,632
51,-42910,-42383,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_51,unknown,,,,527
52,-44006,-42984,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_52,ORF10,249.6,1.5e-76,326,1022
53,-44811,-44107,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_53,ORF8,164.6,6.8e-51,236,704
54,-46412,-44814,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_54,unknown,,,,1598
55,-46955,-46419,FALSE,NZ_FOXI01000018.1,NZ_FOXI01000018.1_55,ORF6,133.3,2.6e-41,175,536
552,550722,551324,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_552,unknown,,,,602
553,551511,551924,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_553,unknown,,,,413
554,552067,552702,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_554,unknown,,,,635
555,552824,553339,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_555,unknown,,,,515
556,553336,553533,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_556,unknown,,,,197
557,553752,557924,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_557,ORF6,992.4,1.7e-299,1213,4172
558,557921,559504,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_558,unknown,,,,1583
559,559501,560259,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_559,ORF8,97.7,2.6e-29,254,758
560,560391,561389,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_560,ORF10,231.8,5.6e-70,320,998
561,561404,562129,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_561,unknown,,,,725
562,562119,562523,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_562,unknown,,,,404
563,562508,563410,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_563,ORF17,355.3,1e-107,291,902
564,563407,563625,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_564,unknown,,,,218
565,563622,563885,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_565,unknown,,,,263
566,563973,564263,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_566,unknown,,,,290
567,564260,564817,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_567,ORF21,204.5,5.6e-62,172,557
568,564814,565827,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_568,unknown,,,,1013
569,565824,567146,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_569,ORF23,523.2,1.8e-158,431,1322
570,567146,568960,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_570,ORF24,563.4,1.6e-170,495,1814
571,568957,569220,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_571,unknown,,,,263
572,569213,569572,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_572,unknown,,,,359
573,569569,571941,TRUE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_573,unknown,,,,2372
574,572915,573160,FALSE,NZ_JAJCVI010000002.1,NZ_JAJCVI010000002.1_574,unknown,,,,245
75,46789,47028,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_75,unknown,,,,239
76,46998,47192,FALSE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_76,unknown,,,,194
77,47364,48212,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_77,unknown,,,,848
78,48277,48435,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_78,unknown,,,,158
79,48733,49401,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_79,unknown,,,,668
80,49394,49801,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_80,unknown,,,,407
81,49809,53501,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_81,ORF6,1251.3,0,1179,3692
82,53498,55075,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_82,unknown,,,,1577
83,55079,55864,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_83,ORF8,343,5.8e-105,254,785
84,55867,56610,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_84,unknown,,,,743
85,56692,57639,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_85,unknown,,,,947
86,57642,59180,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_86,unknown,,,,1538
87,59262,60785,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_87,unknown,,,,1523
88,61121,62221,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_88,ORF10,350.7,6.2e-107,334,1100
89,62302,62682,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_89,unknown,,,,380
90,62702,63385,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_90,unknown,,,,683
91,63385,63585,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_91,unknown,,,,200
92,63588,64028,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_92,unknown,,,,440
93,64025,64972,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_93,ORF17,399.4,6.1e-122,298,947
94,64969,65208,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_94,unknown,,,,239
95,65205,65501,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_95,unknown,,,,296
96,65646,65861,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_96,unknown,,,,215
97,65858,66436,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_97,ORF21,208,7.5e-64,188,578
98,66433,67458,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_98,unknown,,,,1025
99,67455,68696,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_99,ORF23,539.4,3.6e-164,422,1241
100,68698,70545,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_100,ORF24,641.9,4.2e-195,46,1847
101,70555,72918,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_101,unknown,,,,2363
102,72919,73860,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_102,unknown,,,,941
103,74118,75602,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_103,unknown,,,,1484
104,75650,76456,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_104,unknown,,,,806
105,76453,77052,TRUE,NZ_JDTG01000019.1,NZ_JDTG01000019.1_105,unknown,,,,599
40,-41405,-39780,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_40,unknown,,,,1625
41,-41984,-41547,TRUE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_41,unknown,,,,437
42,-42391,-41981,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_42,unknown,,,,410
43,-43374,-42946,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_43,unknown,,,,428
44,-45929,-43425,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_44,unknown,,,,2504
45,-47948,-45981,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_45,ORF24,578.8,8.7e-176,35,1967
46,-49243,-47948,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_46,ORF23,516.2,6.1e-157,409,1295
47,-50265,-49240,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_47,unknown,,,,1025
48,-50879,-50265,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_48,ORF21,231,1e-70,194,614
49,-51105,-50872,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_49,unknown,,,,233
50,-51543,-51253,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_50,unknown,,,,290
51,-51782,-51540,FALSE,NZ_LOAJ01000002.1,NZ_LOAJ01000002.1_51,unknown,,,,242
