orf#,start,end,strand,contig,id,annot,score,evalue,aln_length,length
9,9180,9854,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_9,unknown,,,,674
10,9923,10063,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_10,unknown,,,,140
11,10067,10429,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_11,unknown,,,,362
12,10436,11374,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_12,ORF17,296.3,2.7e-91,283,938
13,11388,11660,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_13,unknown,,,,272
14,11661,11936,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_14,unknown,,,,275
15,12119,12391,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_15,unknown,,,,272
16,12384,13136,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_16,ORF21,185.5,1.1e-57,173,752
17,13123,14196,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_17,unknown,,,,1073
18,14196,15563,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_18,ORF23,357.4,1.1e-109,427,1367
19,15563,17446,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_19,ORF24,330.3,2.1e-101,24,1883
20,17546,20026,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_20,unknown,,,,2480
21,20034,21005,TRUE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_21,unknown,,,,971
22,21419,23080,FALSE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_22,unknown,,,,1661
23,23470,24732,FALSE,Frome_NODE_383,Frome_NODE_383_length_24936_cov_4.316346_23,unknown,,,,1262
7,3047,3319,FALSE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_7,unknown,,,,272
8,3593,4456,FALSE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_8,unknown,,,,863
9,4479,5072,FALSE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_9,unknown,,,,593
10,5088,5531,FALSE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_10,unknown,,,,443
11,6049,6687,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_11,unknown,,,,638
12,6704,10945,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_12,ORF6,552.7,9.6e-168,1223,4241
13,10942,12510,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_13,unknown,,,,1568
14,12514,13308,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_14,ORF8,113.7,3.4e-35,248,794
15,13399,14919,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_15,unknown,,,,1520
16,15073,16071,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_16,ORF10,174.2,1.9e-53,305,998
17,16215,16733,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_17,unknown,,,,518
18,16891,17505,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_18,unknown,,,,614
19,17505,18035,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_19,unknown,,,,530
20,18036,18341,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_20,unknown,,,,305
21,18338,19234,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_21,ORF17,378.4,9.8e-116,288,896
22,19266,19514,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_22,unknown,,,,248
23,19511,19792,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_23,unknown,,,,281
24,19905,20171,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_24,unknown,,,,266
25,20168,20764,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_25,ORF21,192.5,2.8e-59,182,596
26,20767,21009,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_26,unknown,,,,242
27,21009,22019,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_27,unknown,,,,1010
28,22016,23251,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_28,ORF23,552.1,3.2e-168,425,1235
29,23251,24945,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_29,ORF24,580.4,1.2e-176,23,1694
30,24942,25253,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_30,unknown,,,,311
31,25309,27666,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_31,unknown,,,,2357
32,27807,28184,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_32,unknown,,,,377
33,28193,28597,TRUE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_33,unknown,,,,404
34,28607,28789,FALSE,Gairdner_NODE_107,Gairdner_NODE_107_length_49922_cov_74.384603_34,unknown,,,,182
14,-12033,-11725,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_14,unknown,,,,308
15,-12409,-12065,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_15,unknown,,,,344
16,-12893,-12585,TRUE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_16,unknown,,,,308
17,-13231,-12944,TRUE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_17,unknown,,,,287
18,-16360,-13985,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_18,unknown,,,,2375
19,-18645,-16378,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_19,ORF24,378.3,1.3e-115,494,2267
20,-20003,-18645,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_20,ORF23,374.2,2e-114,427,1358
21,-21013,-20000,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_21,unknown,,,,1013
22,-21723,-21013,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_22,ORF21,150.8,1e-46,162,710
23,-22057,-21707,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_23,unknown,,,,350
24,-22443,-22174,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_24,unknown,,,,269
25,-22658,-22440,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_25,unknown,,,,218
26,-23584,-22655,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_26,ORF17,297.9,1.9e-91,291,929
27,-23991,-23569,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_27,unknown,,,,422
28,-24740,-23988,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_28,unknown,,,,752
29,-25733,-24747,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_29,ORF10,150.3,2.2e-46,329,986
30,-26744,-25869,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_30,ORF8,199.4,1.5e-61,258,875
31,-28418,-26748,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_31,unknown,,,,1670
32,-32692,-28415,FALSE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_32,ORF6,876,1.5e-265,433,4277
33,-33493,-32936,TRUE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_33,unknown,,,,557
34,-33882,-33490,TRUE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_34,unknown,,,,392
35,-34271,-33879,TRUE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_35,unknown,,,,392
36,-34873,-34268,TRUE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_36,unknown,,,,605
37,-35072,-34863,TRUE,Gairdner_NODE_167,Gairdner_NODE_167_length_41210_cov_9.888325_37,unknown,,,,209
1,1,1389,TRUE,JAANTI010000009.1,JAANTI010000009.1_1,unknown,,,,1388
2,1392,2096,TRUE,JAANTI010000009.1,JAANTI010000009.1_2,ORF8,164.6,1.3e-50,236,704
3,2197,3219,TRUE,JAANTI010000009.1,JAANTI010000009.1_3,ORF10,249.6,2.7e-76,326,1022
4,3332,3820,TRUE,JAANTI010000009.1,JAANTI010000009.1_4,unknown,,,,488
5,4037,4669,TRUE,JAANTI010000009.1,JAANTI010000009.1_5,unknown,,,,632
6,4666,5211,TRUE,JAANTI010000009.1,JAANTI010000009.1_6,unknown,,,,545
7,5258,5509,TRUE,JAANTI010000009.1,JAANTI010000009.1_7,unknown,,,,251
8,5509,6399,TRUE,JAANTI010000009.1,JAANTI010000009.1_8,ORF17,398.1,1.3e-121,290,890
9,6409,6654,TRUE,JAANTI010000009.1,JAANTI010000009.1_9,unknown,,,,245
10,6655,6936,TRUE,JAANTI010000009.1,JAANTI010000009.1_10,unknown,,,,281
11,7031,7231,TRUE,JAANTI010000009.1,JAANTI010000009.1_11,unknown,,,,200
12,7247,7840,TRUE,JAANTI010000009.1,JAANTI010000009.1_12,ORF21,186.2,2.9e-57,183,593
13,7841,8857,TRUE,JAANTI010000009.1,JAANTI010000009.1_13,unknown,,,,1016
14,8857,9105,TRUE,JAANTI010000009.1,JAANTI010000009.1_14,unknown,,,,248
15,9105,10379,TRUE,JAANTI010000009.1,JAANTI010000009.1_15,ORF23,588.9,2.9e-179,427,1274
16,10379,11965,TRUE,JAANTI010000009.1,JAANTI010000009.1_16,ORF24,641.8,3.7e-195,503,1586
17,12065,12643,TRUE,JAANTI010000009.1,JAANTI010000009.1_17,unknown,,,,578
18,12774,13505,TRUE,JAANTI010000009.1,JAANTI010000009.1_18,unknown,,,,731
19,14517,16871,TRUE,JAANTI010000009.1,JAANTI010000009.1_19,unknown,,,,2354
20,17069,17365,TRUE,JAANTI010000009.1,JAANTI010000009.1_20,unknown,,,,296
21,17627,18214,TRUE,JAANTI010000009.1,JAANTI010000009.1_21,unknown,,,,587
552,550722,551324,FALSE,JAJCVI010000002.1,JAJCVI010000002.1_552,unknown,,,,602
553,551511,551924,FALSE,JAJCVI010000002.1,JAJCVI010000002.1_553,unknown,,,,413
554,552067,552702,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_554,unknown,,,,635
555,552824,553339,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_555,unknown,,,,515
556,553336,553533,FALSE,JAJCVI010000002.1,JAJCVI010000002.1_556,unknown,,,,197
557,553752,557924,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_557,ORF6,992.4,1.7e-299,1213,4172
558,557921,559504,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_558,unknown,,,,1583
559,559501,560259,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_559,ORF8,97.7,2.6e-29,254,758
560,560391,561389,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_560,ORF10,231.8,5.6e-70,320,998
561,561404,562129,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_561,unknown,,,,725
562,562119,562523,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_562,unknown,,,,404
563,562508,563410,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_563,ORF17,355.2,1e-107,291,902
564,563407,563625,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_564,unknown,,,,218
565,563622,563885,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_565,unknown,,,,263
566,563973,564263,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_566,unknown,,,,290
567,564260,564817,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_567,ORF21,204.5,5.6e-62,172,557
568,564814,565827,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_568,unknown,,,,1013
569,565824,567146,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_569,ORF23,523.2,1.8e-158,431,1322
570,567146,568960,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_570,ORF24,563.4,1.6e-170,495,1814
571,568957,569220,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_571,unknown,,,,263
572,569213,569572,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_572,unknown,,,,359
573,569569,571941,TRUE,JAJCVI010000002.1,JAJCVI010000002.1_573,unknown,,,,2372
574,572915,573160,FALSE,JAJCVI010000002.1,JAJCVI010000002.1_574,unknown,,,,245
575,573621,575321,FALSE,JAJCVI010000002.1,JAJCVI010000002.1_575,unknown,,,,1700
7,8897,13045,FALSE,JAJCVI010000007.1,JAJCVI010000007.1_7,unknown,,,,4148
8,13029,14519,FALSE,JAJCVI010000007.1,JAJCVI010000007.1_8,unknown,,,,1490
9,14516,16261,FALSE,JAJCVI010000007.1,JAJCVI010000007.1_9,unknown,,,,1745
10,16708,17571,FALSE,JAJCVI010000007.1,JAJCVI010000007.1_10,unknown,,,,863
11,17836,18540,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_11,unknown,,,,704
12,18629,20647,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_12,ORF6,172.2,2.1e-52,593,2018
13,20610,23183,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_13,ORF6,483.5,2.3e-146,312,2573
14,23221,24834,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_14,unknown,,,,1613
15,24837,25658,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_15,ORF8,136.7,9.8e-42,234,821
16,25788,26912,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_16,ORF10,211.7,2.2e-64,322,1124
17,26915,27121,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_17,unknown,,,,206
18,27254,27538,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_18,unknown,,,,284
19,27563,28435,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_19,unknown,,,,872
20,28425,28604,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_20,unknown,,,,179
21,28605,29048,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_21,unknown,,,,443
22,29048,30412,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_22,ORF17,353.6,1e-107,290,1364
23,30409,30627,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_23,unknown,,,,218
24,30624,30932,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_24,unknown,,,,308
25,30976,31308,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_25,unknown,,,,332
26,31323,32090,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_26,ORF21,182.7,8.3e-56,188,767
27,32090,33205,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_27,unknown,,,,1115
28,33217,34605,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_28,ORF23,505.6,1.3e-153,428,1388
29,34605,36545,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_29,ORF24,543.1,7e-165,508,1940
30,36618,36830,TRUE,JAJCVI010000007.1,JAJCVI010000007.1_30,unknown,,,,212
31,36948,37343,FALSE,JAJCVI010000007.1,JAJCVI010000007.1_31,unknown,,,,395
32,37846,38367,FALSE,JAJCVI010000007.1,JAJCVI010000007.1_32,unknown,,,,521
33,38500,38934,FALSE,JAJCVI010000007.1,JAJCVI010000007.1_33,unknown,,,,434
34,38935,39264,FALSE,JAJCVI010000007.1,JAJCVI010000007.1_34,unknown,,,,329
77,47364,48212,TRUE,JDTG01000019.1,JDTG01000019.1_77,unknown,,,,848
78,48277,48435,TRUE,JDTG01000019.1,JDTG01000019.1_78,unknown,,,,158
79,48733,49401,TRUE,JDTG01000019.1,JDTG01000019.1_79,unknown,,,,668
80,49394,49801,TRUE,JDTG01000019.1,JDTG01000019.1_80,unknown,,,,407
81,49809,53501,TRUE,JDTG01000019.1,JDTG01000019.1_81,ORF6,1251.3,0,1179,3692
82,53498,55075,TRUE,JDTG01000019.1,JDTG01000019.1_82,unknown,,,,1577
83,55079,55864,TRUE,JDTG01000019.1,JDTG01000019.1_83,ORF8,343,5.8e-105,254,785
84,55867,56610,TRUE,JDTG01000019.1,JDTG01000019.1_84,unknown,,,,743
85,56692,57639,TRUE,JDTG01000019.1,JDTG01000019.1_85,unknown,,,,947
86,57642,59180,TRUE,JDTG01000019.1,JDTG01000019.1_86,unknown,,,,1538
87,59262,60785,TRUE,JDTG01000019.1,JDTG01000019.1_87,unknown,,,,1523
88,61121,62221,TRUE,JDTG01000019.1,JDTG01000019.1_88,ORF10,350.7,6.2e-107,334,1100
89,62302,62682,TRUE,JDTG01000019.1,JDTG01000019.1_89,unknown,,,,380
90,62702,63385,TRUE,JDTG01000019.1,JDTG01000019.1_90,unknown,,,,683
91,63385,63585,TRUE,JDTG01000019.1,JDTG01000019.1_91,unknown,,,,200
92,63588,64028,TRUE,JDTG01000019.1,JDTG01000019.1_92,unknown,,,,440
93,64025,64972,TRUE,JDTG01000019.1,JDTG01000019.1_93,ORF17,399.4,6.1e-122,298,947
94,64969,65208,TRUE,JDTG01000019.1,JDTG01000019.1_94,unknown,,,,239
95,65205,65501,TRUE,JDTG01000019.1,JDTG01000019.1_95,unknown,,,,296
96,65646,65861,TRUE,JDTG01000019.1,JDTG01000019.1_96,unknown,,,,215
97,65858,66436,TRUE,JDTG01000019.1,JDTG01000019.1_97,ORF21,208,7.5e-64,188,578
98,66433,67458,TRUE,JDTG01000019.1,JDTG01000019.1_98,unknown,,,,1025
99,67455,68696,TRUE,JDTG01000019.1,JDTG01000019.1_99,ORF23,539.4,3.6e-164,422,1241
100,68698,70545,TRUE,JDTG01000019.1,JDTG01000019.1_100,ORF24,641.9,4.2e-195,46,1847
101,70555,72918,TRUE,JDTG01000019.1,JDTG01000019.1_101,unknown,,,,2363
102,72919,73860,TRUE,JDTG01000019.1,JDTG01000019.1_102,unknown,,,,941
103,74118,75602,TRUE,JDTG01000019.1,JDTG01000019.1_103,unknown,,,,1484
104,75650,76456,TRUE,JDTG01000019.1,JDTG01000019.1_104,unknown,,,,806
105,76453,77052,TRUE,JDTG01000019.1,JDTG01000019.1_105,unknown,,,,599
2,3558,3725,TRUE,KX687704.1,KX687704.1_2,unknown,,,,167
3,3727,4059,TRUE,KX687704.1,KX687704.1_3,unknown,,,,332
4,4123,4812,FALSE,KX687704.1,KX687704.1_4,unknown,,,,689
5,5008,5754,TRUE,KX687704.1,KX687704.1_5,unknown,,,,746
6,5748,5930,FALSE,KX687704.1,KX687704.1_6,unknown,,,,182
7,6074,10228,TRUE,KX687704.1,KX687704.1_7,ORF6,1080.2,0,1227,4154
8,10225,11880,TRUE,KX687704.1,KX687704.1_8,unknown,,,,1655
9,11889,12683,TRUE,KX687704.1,KX687704.1_9,ORF8,275.5,8.6e-85,257,794
10,12795,14303,TRUE,KX687704.1,KX687704.1_10,ORF10,127.3,2e-39,157,1508
11,14306,14602,TRUE,KX687704.1,KX687704.1_11,unknown,,,,296
12,14930,16234,FALSE,KX687704.1,KX687704.1_12,unknown,,,,1304
13,16262,16399,TRUE,KX687704.1,KX687704.1_13,unknown,,,,137
14,16713,17450,TRUE,KX687704.1,KX687704.1_14,unknown,,,,737
15,17450,17833,TRUE,KX687704.1,KX687704.1_15,unknown,,,,383
16,17830,18147,TRUE,KX687704.1,KX687704.1_16,unknown,,,,317
17,18256,18630,FALSE,KX687704.1,KX687704.1_17,unknown,,,,374
18,18769,19686,TRUE,KX687704.1,KX687704.1_18,ORF17,362.6,3.7e-111,293,917
19,19683,19925,TRUE,KX687704.1,KX687704.1_19,unknown,,,,242
20,19922,20203,TRUE,KX687704.1,KX687704.1_20,unknown,,,,281
21,20352,20588,TRUE,KX687704.1,KX687704.1_21,unknown,,,,236
22,20595,21194,TRUE,KX687704.1,KX687704.1_22,ORF21,233.2,5.6e-72,187,599
23,21194,22216,TRUE,KX687704.1,KX687704.1_23,unknown,,,,1022
24,22213,23505,TRUE,KX687704.1,KX687704.1_24,ORF23,526.5,1.1e-160,410,1292
25,23505,25208,TRUE,KX687704.1,KX687704.1_25,ORF24,597,6.4e-182,500,1703
26,25251,27767,TRUE,KX687704.1,KX687704.1_26,unknown,,,,2516
27,27791,28189,FALSE,KX687704.1,KX687704.1_27,unknown,,,,398
28,28254,29879,FALSE,KX687704.1,KX687704.1_28,unknown,,,,1625
29,30942,32189,TRUE,KX687704.1,KX687704.1_29,unknown,,,,1247
30,32296,32985,TRUE,KX687704.1,KX687704.1_30,unknown,,,,689
83,57653,57820,TRUE,KX906370.1,KX906370.1_83,unknown,,,,167
84,57822,58154,TRUE,KX906370.1,KX906370.1_84,unknown,,,,332
85,58799,60052,TRUE,KX906370.1,KX906370.1_85,unknown,,,,1253
86,60556,61302,TRUE,KX906370.1,KX906370.1_86,unknown,,,,746
87,61296,61478,FALSE,KX906370.1,KX906370.1_87,unknown,,,,182
88,61622,65776,TRUE,KX906370.1,KX906370.1_88,ORF6,1080.2,0,1227,4154
89,65773,67428,TRUE,KX906370.1,KX906370.1_89,unknown,,,,1655
90,67437,68231,TRUE,KX906370.1,KX906370.1_90,ORF8,275.5,3.6e-84,257,794
91,68343,69851,TRUE,KX906370.1,KX906370.1_91,ORF10,127.3,8.3e-39,157,1508
92,69854,70150,TRUE,KX906370.1,KX906370.1_92,unknown,,,,296
93,70478,71782,FALSE,KX906370.1,KX906370.1_93,unknown,,,,1304
94,71810,71947,TRUE,KX906370.1,KX906370.1_94,unknown,,,,137
95,72261,72998,TRUE,KX906370.1,KX906370.1_95,unknown,,,,737
96,72998,73381,TRUE,KX906370.1,KX906370.1_96,unknown,,,,383
97,73378,73695,TRUE,KX906370.1,KX906370.1_97,unknown,,,,317
98,73851,74081,TRUE,KX906370.1,KX906370.1_98,unknown,,,,230
99,74159,75076,TRUE,KX906370.1,KX906370.1_99,ORF17,363.6,7.5e-111,293,917
100,75073,75315,TRUE,KX906370.1,KX906370.1_100,unknown,,,,242
101,75312,75593,TRUE,KX906370.1,KX906370.1_101,unknown,,,,281
102,75742,75978,TRUE,KX906370.1,KX906370.1_102,unknown,,,,236
103,75985,76584,TRUE,KX906370.1,KX906370.1_103,ORF21,232.9,2.7e-71,187,599
104,76584,77606,TRUE,KX906370.1,KX906370.1_104,unknown,,,,1022
105,77603,78895,TRUE,KX906370.1,KX906370.1_105,ORF23,524.7,1.7e-159,410,1292
106,78895,80598,TRUE,KX906370.1,KX906370.1_106,ORF24,599.3,5.4e-182,500,1703
107,80641,83139,TRUE,KX906370.1,KX906370.1_107,unknown,,,,2498
108,83274,83453,FALSE,KX906370.1,KX906370.1_108,unknown,,,,179
109,83629,85254,FALSE,KX906370.1,KX906370.1_109,unknown,,,,1625
110,86084,87520,TRUE,KX906370.1,KX906370.1_110,unknown,,,,1436
111,87627,88316,TRUE,KX906370.1,KX906370.1_111,unknown,,,,689
40,-41405,-39780,TRUE,LOAJ01000002.1,LOAJ01000002.1_40,unknown,,,,1625
41,-41984,-41547,TRUE,LOAJ01000002.1,LOAJ01000002.1_41,unknown,,,,437
42,-42391,-41981,FALSE,LOAJ01000002.1,LOAJ01000002.1_42,unknown,,,,410
43,-43374,-42946,FALSE,LOAJ01000002.1,LOAJ01000002.1_43,unknown,,,,428
44,-45929,-43425,FALSE,LOAJ01000002.1,LOAJ01000002.1_44,unknown,,,,2504
45,-47948,-45981,FALSE,LOAJ01000002.1,LOAJ01000002.1_45,ORF24,578.8,8.7e-176,35,1967
46,-49243,-47948,FALSE,LOAJ01000002.1,LOAJ01000002.1_46,ORF23,516.2,6.1e-157,409,1295
47,-50265,-49240,FALSE,LOAJ01000002.1,LOAJ01000002.1_47,unknown,,,,1025
48,-50879,-50265,FALSE,LOAJ01000002.1,LOAJ01000002.1_48,ORF21,231,1e-70,194,614
49,-51105,-50872,FALSE,LOAJ01000002.1,LOAJ01000002.1_49,unknown,,,,233
50,-51543,-51253,FALSE,LOAJ01000002.1,LOAJ01000002.1_50,unknown,,,,290
51,-51782,-51540,FALSE,LOAJ01000002.1,LOAJ01000002.1_51,unknown,,,,242
52,-52690,-51779,FALSE,LOAJ01000002.1,LOAJ01000002.1_52,ORF17,354.7,3.8e-108,287,911
53,-53054,-52737,FALSE,LOAJ01000002.1,LOAJ01000002.1_53,unknown,,,,317
54,-53434,-53051,FALSE,LOAJ01000002.1,LOAJ01000002.1_54,unknown,,,,383
55,-54165,-53434,FALSE,LOAJ01000002.1,LOAJ01000002.1_55,unknown,,,,731
56,-54392,-54162,FALSE,LOAJ01000002.1,LOAJ01000002.1_56,unknown,,,,230
57,-55037,-54747,FALSE,LOAJ01000002.1,LOAJ01000002.1_57,unknown,,,,290
58,-56550,-55039,FALSE,LOAJ01000002.1,LOAJ01000002.1_58,ORF10,132.2,2.6e-40,170,1511
59,-57471,-56671,FALSE,LOAJ01000002.1,LOAJ01000002.1_59,ORF8,268.7,4.3e-82,256,800
60,-59157,-57481,FALSE,LOAJ01000002.1,LOAJ01000002.1_60,unknown,,,,1676
61,-63458,-59154,FALSE,LOAJ01000002.1,LOAJ01000002.1_61,ORF6,1042.3,0,840,4304
62,-64454,-63798,FALSE,LOAJ01000002.1,LOAJ01000002.1_62,unknown,,,,656
63,-65131,-64613,FALSE,LOAJ01000002.1,LOAJ01000002.1_63,unknown,,,,518
64,-65429,-65301,TRUE,LOAJ01000002.1,LOAJ01000002.1_64,unknown,,,,128
65,-66600,-65419,TRUE,LOAJ01000002.1,LOAJ01000002.1_65,unknown,,,,1181
66,-70112,-66594,FALSE,LOAJ01000002.1,LOAJ01000002.1_66,unknown,,,,3518
8,3877,4191,TRUE,LWLN01000003.1,LWLN01000003.1_8,unknown,,,,314
9,4198,5145,FALSE,LWLN01000003.1,LWLN01000003.1_9,unknown,,,,947
10,5178,5537,FALSE,LWLN01000003.1,LWLN01000003.1_10,unknown,,,,359
11,5665,6057,FALSE,LWLN01000003.1,LWLN01000003.1_11,unknown,,,,392
12,6330,7001,TRUE,LWLN01000003.1,LWLN01000003.1_12,unknown,,,,671
13,7016,10582,TRUE,LWLN01000003.1,LWLN01000003.1_13,ORF6,855,7.5e-259,252,3566
14,10579,12246,TRUE,LWLN01000003.1,LWLN01000003.1_14,unknown,,,,1667
15,12262,13059,TRUE,LWLN01000003.1,LWLN01000003.1_15,ORF8,99.7,9e-31,233,797
16,13219,14358,TRUE,LWLN01000003.1,LWLN01000003.1_16,ORF10,249.8,2.9e-76,326,1139
17,14445,14699,TRUE,LWLN01000003.1,LWLN01000003.1_17,unknown,,,,254
18,14705,15118,TRUE,LWLN01000003.1,LWLN01000003.1_18,unknown,,,,413
19,15115,15843,TRUE,LWLN01000003.1,LWLN01000003.1_19,unknown,,,,728
20,16123,16380,TRUE,LWLN01000003.1,LWLN01000003.1_20,unknown,,,,257
21,16391,17356,TRUE,LWLN01000003.1,LWLN01000003.1_21,ORF17,388.4,1.2e-118,299,965
22,17353,17655,TRUE,LWLN01000003.1,LWLN01000003.1_22,unknown,,,,302
23,17648,17962,TRUE,LWLN01000003.1,LWLN01000003.1_23,unknown,,,,314
24,18009,18260,TRUE,LWLN01000003.1,LWLN01000003.1_24,unknown,,,,251
25,18257,18919,TRUE,LWLN01000003.1,LWLN01000003.1_25,ORF21,220.7,8.8e-68,193,662
